marriage_id,marriage_number,age_at_marriage,age_gap_years,education_level,household_income_usd,financial_stress,both_employed,cohabited_before,premarital_counseling,child_before_marriage,n_children,religious_attendance,criticism,contempt,defensiveness,stonewalling,repair_attempt_success,positive_negative_ratio,conflict_frequency_weekly,shared_activities_weekly,years_married,years_to_divorce,divorced
MAR025699,1,35,0,bachelors,84600.0,4.4,1,0,0,0,1,never,1.4,1.5,0.0,3.4,7.8,1.8,1.0,1.0,13.0,,0
MAR025700,1,23,3,bachelors,87600.0,8.3,0,1,0,1,1,rarely,3.9,5.0,3.4,2.3,1.8,3.54,3.0,3.0,4.8,4.8,1
MAR025701,1,31,3,bachelors,99300.0,2.3,1,1,0,0,1,monthly,3.9,2.7,5.7,5.9,5.4,3.13,2.0,3.0,8.6,,0
MAR025702,1,31,5,some_college,45300.0,8.5,1,0,0,0,2,rarely,1.8,1.4,9.1,2.4,9.3,5.38,1.0,5.0,12.1,,0
MAR025703,1,30,0,some_college,317600.0,2.9,1,1,1,0,4,rarely,2.6,1.4,5.1,3.1,5.1,6.22,1.0,5.0,10.8,,0
MAR025704,1,21,3,graduate,221100.0,2.2,0,1,0,0,0,monthly,5.7,0.0,3.9,9.3,8.4,5.84,2.0,3.0,19.5,,0
MAR025705,1,31,4,some_college,172400.0,5.9,1,0,0,0,0,never,5.4,5.3,3.3,5.7,6.1,2.86,1.0,2.0,3.2,,0
MAR025706,1,29,2,high_school,30300.0,8.4,1,1,1,1,0,never,5.1,4.3,3.8,6.6,4.8,1.78,2.0,0.0,8.5,8.5,1
MAR025707,2,41,1,bachelors,34500.0,8.4,1,0,0,0,2,monthly,6.2,5.7,5.7,1.7,3.7,10.44,2.0,3.0,8.3,8.3,1
MAR025708,1,29,7,bachelors,98300.0,5.8,1,0,0,0,2,never,4.9,2.6,5.2,5.3,5.1,2.9,1.0,7.0,10.6,10.6,1
MAR025709,2,36,2,bachelors,198100.0,7.1,0,0,0,0,1,rarely,5.4,4.7,8.7,3.9,2.2,0.64,3.0,3.0,2.8,2.8,1
MAR025710,1,28,1,bachelors,222700.0,3.8,0,1,0,1,1,rarely,6.3,4.0,6.9,0.1,9.6,4.97,1.0,5.0,2.3,,0
MAR025711,2,38,2,bachelors,67900.0,1.4,1,1,1,1,0,rarely,0.1,1.1,3.7,0.6,4.7,10.47,1.0,3.0,18.3,,0
MAR025712,1,28,7,some_college,84400.0,3.8,0,1,0,1,0,weekly,5.9,2.9,4.0,0.7,9.8,5.91,3.0,8.0,11.9,,0
MAR025713,2,33,3,bachelors,144100.0,1.5,0,1,0,0,0,never,3.3,5.0,6.3,2.4,5.3,1.45,0.0,2.0,8.9,8.9,1
MAR025714,1,26,4,high_school,56600.0,5.3,1,0,0,0,0,monthly,4.0,5.1,6.4,3.5,5.6,4.16,4.0,3.0,3.8,3.8,1
MAR025715,1,33,4,some_college,162200.0,7.0,0,1,1,0,1,never,4.9,0.3,4.9,3.5,7.0,3.7,3.0,5.0,16.9,,0
MAR025716,1,32,6,graduate,104400.0,5.3,0,1,1,0,0,weekly,7.2,4.6,6.7,6.9,7.1,12.4,5.0,7.0,23.0,,0
MAR025717,1,34,1,some_college,80300.0,4.1,1,1,0,0,0,rarely,0.5,1.2,8.7,5.4,7.3,2.42,0.0,2.0,21.8,,0
MAR025718,1,23,3,bachelors,209800.0,5.3,0,0,0,0,0,never,1.6,0.0,5.0,3.6,6.6,1.89,2.0,4.0,11.6,,0
MAR025719,1,30,5,bachelors,47500.0,9.6,0,1,0,0,0,weekly,0.5,0.0,7.3,0.8,5.0,3.36,1.0,0.0,7.2,7.2,1
MAR025720,1,16,2,some_college,74900.0,4.6,1,1,0,1,0,never,3.1,5.2,5.3,2.4,5.1,3.52,4.0,5.0,6.8,6.8,1
MAR025721,1,26,2,high_school,34400.0,7.0,1,0,0,1,0,weekly,5.9,4.0,4.9,5.0,6.7,6.56,2.0,1.0,8.4,8.4,1
MAR025722,1,26,3,bachelors,150600.0,4.3,0,0,0,1,1,weekly,5.4,4.8,4.1,3.9,5.4,1.17,2.0,5.0,7.5,,0
MAR025723,1,28,5,some_college,73800.0,3.7,0,0,1,0,1,rarely,6.3,0.0,6.5,6.7,4.3,2.12,6.0,1.0,2.5,2.5,1
MAR025724,3,31,6,high_school,66700.0,5.4,1,0,0,0,1,never,6.5,4.1,4.9,5.3,3.6,1.57,2.0,2.0,1.6,1.6,1
MAR025725,1,35,2,high_school,198400.0,4.0,1,1,0,0,0,never,6.6,4.8,6.2,7.7,0.4,1.75,2.0,1.0,5.5,5.5,1
MAR025726,2,30,1,bachelors,96100.0,6.8,1,1,1,0,3,never,1.7,5.2,3.5,5.5,4.3,2.78,3.0,3.0,6.9,6.9,1
MAR025727,1,29,5,some_college,112100.0,2.5,1,1,0,0,0,never,1.7,0.0,1.6,2.6,5.6,3.4,3.0,4.0,38.4,,0
MAR025728,1,29,0,high_school,127900.0,3.4,0,0,1,0,1,weekly,2.4,3.1,5.4,2.1,7.0,1.71,4.0,3.0,10.5,10.5,1
MAR025729,1,28,6,high_school,43100.0,5.6,1,0,1,0,1,never,2.2,0.0,6.2,6.5,5.6,1.75,2.0,4.0,8.1,,0
MAR025730,1,29,5,bachelors,38600.0,4.3,0,1,0,0,2,monthly,8.4,1.9,4.6,7.8,5.9,4.04,2.0,6.0,8.7,8.7,1
MAR025731,1,23,9,bachelors,398900.0,2.9,1,0,0,1,3,rarely,3.3,2.0,4.2,4.5,6.2,4.16,3.0,1.0,4.8,,0
MAR025732,3,39,3,some_college,49600.0,8.2,1,1,0,0,1,never,3.9,1.6,2.5,5.5,1.5,3.35,2.0,3.0,8.4,8.4,1
MAR025733,1,27,3,high_school,56500.0,7.3,1,1,1,0,3,monthly,3.5,3.5,7.6,3.0,8.3,4.64,0.0,3.0,9.3,9.3,1
MAR025734,1,24,1,some_college,57300.0,7.5,1,1,0,0,1,rarely,3.8,1.9,2.2,3.9,5.1,4.21,2.0,5.0,21.3,,0
MAR025735,1,21,4,bachelors,110500.0,4.7,1,1,0,0,2,never,0.3,0.2,4.1,0.0,4.7,5.17,1.0,2.0,19.8,,0
MAR025736,1,26,6,some_college,116000.0,1.7,1,1,0,0,1,rarely,4.3,1.7,5.2,3.8,2.8,0.85,2.0,3.0,11.6,11.6,1
MAR025737,1,35,5,high_school,70800.0,5.9,1,1,0,0,0,monthly,6.8,0.2,3.0,4.6,5.4,0.97,2.0,2.0,7.8,,0
MAR025738,3,40,5,bachelors,274500.0,2.4,1,1,0,0,2,monthly,6.8,4.1,5.3,5.2,5.6,0.73,6.0,2.0,10.6,10.6,1
MAR025739,1,40,0,graduate,184600.0,4.4,1,1,0,0,0,never,6.7,5.5,7.6,1.0,6.1,2.61,1.0,3.0,3.2,,0
MAR025740,1,33,9,bachelors,15500.0,5.0,1,0,1,0,3,never,5.0,3.2,10.0,2.4,6.4,2.81,1.0,9.0,5.5,,0
MAR025741,1,25,3,high_school,47600.0,8.1,0,1,1,0,0,never,1.4,1.5,7.6,3.2,4.7,1.39,2.0,4.0,1.5,,0
MAR025742,1,26,0,some_college,63700.0,4.2,1,1,1,0,0,rarely,5.6,2.3,4.1,3.7,3.2,4.69,4.0,2.0,11.8,11.8,1
MAR025743,2,48,3,bachelors,48200.0,6.4,1,1,0,1,3,monthly,2.9,8.3,3.9,0.9,1.4,0.95,1.0,2.0,5.4,5.4,1
MAR025744,1,33,4,some_college,86300.0,5.6,0,1,0,0,0,rarely,3.5,0.2,2.4,6.5,4.8,5.78,1.0,8.0,6.0,,0
MAR025745,1,18,6,less_than_hs,186800.0,1.4,0,0,0,0,1,rarely,3.5,0.0,4.4,3.7,5.0,3.38,0.0,5.0,8.3,8.3,1
MAR025746,1,32,0,high_school,88500.0,1.7,1,0,0,0,0,weekly,3.7,0.7,4.3,3.1,8.4,6.79,3.0,4.0,8.1,,0
MAR025747,1,27,0,bachelors,89900.0,5.0,0,1,0,0,2,never,3.6,0.8,3.7,2.0,5.4,3.36,2.0,2.0,9.2,,0
MAR025748,1,34,1,some_college,165800.0,3.3,0,1,0,1,0,never,0.9,2.9,4.4,1.4,7.8,9.43,1.0,2.0,9.8,9.8,1
MAR025749,1,24,4,graduate,247500.0,5.0,0,0,0,0,2,weekly,6.9,0.6,5.0,4.3,7.6,1.12,3.0,2.0,14.5,,0
MAR025750,1,33,7,bachelors,160100.0,4.7,1,0,1,0,0,rarely,1.0,0.0,0.0,3.3,10.0,4.38,1.0,3.0,13.8,,0
MAR025751,1,32,3,bachelors,80500.0,6.2,1,0,1,1,3,never,7.3,2.1,6.0,5.1,4.0,3.34,5.0,3.0,6.6,6.6,1
MAR025752,1,32,7,graduate,82100.0,7.1,1,0,0,0,3,rarely,8.0,5.7,5.3,1.8,5.5,1.48,4.0,6.0,7.9,,0
MAR025753,2,35,0,bachelors,264400.0,2.4,1,1,0,1,0,weekly,5.3,2.1,2.6,5.8,2.8,3.25,3.0,1.0,7.6,,0
MAR025754,1,22,1,some_college,111800.0,3.5,1,1,1,0,1,rarely,1.1,2.7,2.6,2.7,7.0,2.39,1.0,4.0,8.2,,0
MAR025755,1,27,6,graduate,312500.0,0.3,1,0,1,0,0,rarely,5.0,0.0,1.8,3.1,7.0,6.19,4.0,5.0,5.7,,0
MAR025756,1,29,1,high_school,99100.0,7.6,0,1,0,1,4,rarely,4.6,6.4,3.4,8.2,4.7,3.37,1.0,3.0,13.1,13.1,1
MAR025757,1,28,1,graduate,110500.0,1.7,0,0,0,0,2,never,6.1,4.7,4.1,2.2,1.9,1.04,2.0,1.0,14.1,14.1,1
MAR025758,1,25,1,less_than_hs,196000.0,5.6,0,1,0,1,3,rarely,2.0,0.0,3.1,0.0,4.2,4.95,1.0,2.0,7.5,,0
MAR025759,1,29,4,less_than_hs,78900.0,9.8,1,1,0,1,0,never,6.8,0.0,6.9,3.0,6.8,6.35,0.0,5.0,7.2,,0
MAR025760,2,25,3,some_college,73800.0,5.2,1,0,0,0,3,rarely,4.0,2.1,2.1,3.0,0.0,2.26,3.0,2.0,14.0,14.0,1
MAR025761,1,34,8,bachelors,266000.0,5.7,0,1,1,0,1,never,5.8,2.1,2.4,0.0,5.8,5.62,3.0,6.0,18.6,,0
MAR025762,3,35,4,high_school,20000.0,10.0,0,0,0,0,1,rarely,4.3,5.5,1.0,9.1,9.5,2.03,4.0,2.0,2.8,2.8,1
MAR025763,1,38,1,some_college,50400.0,8.7,1,0,0,0,3,rarely,2.6,3.0,2.9,2.7,4.5,3.78,3.0,5.0,11.5,,0
MAR025764,2,49,0,some_college,319800.0,4.3,0,0,0,1,1,never,7.1,6.4,6.9,1.0,3.1,1.19,5.0,2.0,15.2,,0
MAR025765,2,26,3,some_college,60100.0,6.2,0,0,1,0,3,rarely,3.8,4.5,3.4,4.0,4.9,7.85,0.0,1.0,6.7,6.7,1
MAR025766,2,41,4,graduate,115300.0,4.4,1,1,0,0,2,rarely,4.8,3.3,5.0,4.7,6.5,2.88,1.0,3.0,11.0,,0
MAR025767,1,24,4,graduate,123600.0,6.3,0,1,0,1,2,weekly,7.2,2.8,8.9,6.2,5.1,3.75,3.0,2.0,38.6,,0
MAR025768,2,48,0,bachelors,39600.0,9.8,1,1,0,0,0,monthly,6.4,6.3,3.5,4.7,2.8,3.44,0.0,1.0,15.0,15.0,1
MAR025769,1,30,0,bachelors,26700.0,9.5,1,0,0,0,2,rarely,7.7,4.2,4.8,5.1,0.0,5.34,1.0,0.0,23.2,,0
MAR025770,1,25,1,bachelors,134400.0,5.5,0,1,0,0,2,never,6.4,3.1,4.1,1.3,0.0,1.18,5.0,4.0,4.1,4.1,1
MAR025771,1,35,0,some_college,61800.0,3.3,1,1,0,1,0,never,5.6,6.3,6.1,3.3,4.8,3.28,4.0,5.0,7.4,,0
MAR025772,1,23,2,less_than_hs,51000.0,4.3,0,1,1,1,2,rarely,6.2,3.1,4.1,4.3,9.7,5.33,2.0,2.0,13.0,13.0,1
MAR025773,1,35,0,bachelors,123100.0,8.3,1,1,0,1,2,monthly,6.2,0.6,1.2,4.4,6.3,1.73,6.0,5.0,4.4,,0
MAR025774,3,34,0,high_school,34300.0,6.9,1,1,0,0,2,never,4.0,0.0,4.3,0.0,5.4,6.38,3.0,1.0,3.5,3.5,1
MAR025775,1,34,5,high_school,59200.0,2.5,0,0,0,0,2,never,4.7,8.9,4.4,7.9,3.8,2.3,3.0,0.0,8.1,8.1,1
MAR025776,2,42,2,graduate,491200.0,0.0,1,1,0,0,2,never,4.7,2.5,2.5,1.0,5.5,3.05,3.0,3.0,20.6,,0
MAR025777,1,29,5,high_school,36100.0,9.2,1,1,0,0,0,rarely,5.9,5.5,5.7,5.5,6.7,5.5,1.0,3.0,12.2,12.2,1
MAR025778,1,21,2,bachelors,51800.0,8.1,1,1,0,0,1,never,10.0,0.0,4.1,3.4,8.0,2.2,0.0,6.0,19.7,,0
MAR025779,1,26,2,some_college,123400.0,2.2,1,1,0,0,1,never,6.9,2.9,0.0,5.7,5.1,6.47,4.0,3.0,5.6,5.6,1
MAR025780,1,35,4,bachelors,52800.0,7.7,0,1,1,0,2,never,6.3,1.2,2.8,3.9,4.5,0.6,2.0,3.0,2.2,2.2,1
MAR025781,2,47,4,some_college,73700.0,4.0,1,0,1,1,0,rarely,5.3,2.8,6.6,3.1,5.0,19.23,2.0,5.0,4.8,4.8,1
MAR025782,1,30,1,high_school,105800.0,6.3,1,1,0,0,1,rarely,3.7,1.7,2.5,5.0,6.3,5.11,4.0,4.0,12.0,,0
MAR025783,1,40,2,high_school,120400.0,10.0,1,0,0,1,0,weekly,1.9,1.8,5.0,6.6,7.0,1.74,2.0,2.0,4.0,,0
MAR025784,1,32,3,high_school,67900.0,5.7,0,0,0,0,1,never,4.2,1.3,2.8,0.0,7.7,2.95,4.0,2.0,14.3,,0
MAR025785,2,37,3,bachelors,109800.0,4.3,1,1,1,0,0,rarely,4.0,2.2,2.6,8.3,4.4,4.41,2.0,2.0,16.9,,0
MAR025786,1,31,5,less_than_hs,114400.0,4.6,1,1,0,0,1,rarely,4.0,0.6,5.8,3.3,5.0,2.17,3.0,2.0,6.7,6.7,1
MAR025787,3,46,5,some_college,29600.0,6.4,1,0,0,0,0,rarely,4.9,1.7,4.4,3.0,1.8,1.54,4.0,1.0,3.6,,0
MAR025788,1,33,1,graduate,60200.0,9.6,1,0,0,1,0,never,3.8,1.0,8.1,0.7,3.1,3.11,3.0,0.0,2.4,,0
MAR025789,2,44,9,bachelors,100600.0,4.8,0,0,1,0,0,never,3.5,0.5,4.0,4.1,7.1,7.62,3.0,4.0,49.8,,0
MAR025790,3,46,5,high_school,27000.0,9.4,1,0,0,0,3,rarely,2.3,7.8,5.6,7.7,2.1,2.96,2.0,2.0,5.7,5.7,1
MAR025791,2,48,1,graduate,90800.0,7.3,1,0,0,0,0,rarely,7.9,0.7,6.6,3.9,4.6,1.28,3.0,1.0,16.4,,0
MAR025792,1,29,1,some_college,102300.0,7.0,1,1,0,1,0,rarely,4.8,3.8,8.5,7.8,6.3,4.07,2.0,3.0,11.2,,0
MAR025793,1,24,6,less_than_hs,71800.0,5.3,0,1,1,1,2,never,1.8,1.7,3.0,7.7,3.2,1.69,1.0,2.0,12.3,,0
MAR025794,1,32,3,high_school,76400.0,6.0,0,1,0,1,2,weekly,1.1,4.7,6.3,2.7,4.3,2.77,4.0,0.0,17.8,17.8,1
MAR025795,1,17,1,bachelors,46500.0,6.5,1,1,0,0,2,rarely,8.2,5.2,6.1,6.2,5.4,0.6,1.0,1.0,11.8,11.8,1
MAR025796,1,24,3,high_school,47500.0,3.5,1,1,0,0,1,monthly,4.5,5.3,1.7,5.6,4.0,1.22,3.0,2.0,46.5,,0
MAR025797,2,42,5,high_school,59000.0,5.6,1,1,1,1,0,never,6.1,5.4,6.2,3.4,4.1,4.09,1.0,3.0,1.8,1.8,1
MAR025798,1,29,2,some_college,33400.0,8.0,1,0,1,0,1,rarely,3.7,2.5,6.3,2.0,4.3,4.69,2.0,3.0,27.8,,0
MAR025799,1,30,0,bachelors,88400.0,7.3,1,0,0,1,1,never,1.4,2.4,7.2,2.5,8.2,4.97,4.0,3.0,30.9,,0
MAR025800,1,33,0,bachelors,99000.0,6.1,1,1,0,0,0,weekly,7.9,2.7,7.5,5.3,4.6,1.89,2.0,3.0,9.4,,0
MAR025801,2,24,1,some_college,64600.0,4.9,0,1,0,0,4,rarely,7.0,6.2,4.8,5.0,4.2,1.78,7.0,2.0,8.9,8.9,1
MAR025802,1,34,2,less_than_hs,51400.0,6.6,1,1,0,0,2,weekly,0.9,2.3,7.2,4.8,5.9,5.63,3.0,6.0,9.0,,0
MAR025803,2,42,3,high_school,31200.0,6.4,1,1,0,1,1,never,3.4,1.2,7.3,2.9,10.0,5.46,3.0,3.0,10.9,10.9,1
MAR025804,1,37,6,graduate,85700.0,4.1,0,1,0,0,2,never,7.3,5.6,6.9,3.2,6.0,1.16,8.0,1.0,7.1,7.1,1
MAR025805,3,40,4,graduate,111600.0,5.0,1,0,1,1,0,rarely,4.6,4.4,6.2,4.9,3.5,1.22,1.0,5.0,7.6,7.6,1
MAR025806,2,48,3,less_than_hs,40300.0,3.9,1,1,0,0,1,monthly,3.3,1.9,0.1,2.6,5.7,3.06,2.0,7.0,5.1,5.1,1
MAR025807,1,37,4,high_school,100200.0,8.0,1,1,0,0,0,weekly,8.9,3.3,3.6,6.5,6.1,1.52,5.0,0.0,3.7,,0
MAR025808,1,16,4,high_school,114100.0,5.6,1,1,0,0,0,never,4.8,0.0,4.0,5.0,6.5,12.3,3.0,5.0,11.4,11.4,1
MAR025809,1,30,5,bachelors,42500.0,6.9,1,0,0,0,1,weekly,5.8,4.3,2.4,4.5,5.0,3.11,2.0,1.0,9.9,,0
MAR025810,2,46,4,bachelors,153000.0,4.2,0,1,0,0,0,rarely,4.6,5.2,4.8,5.5,10.0,2.29,2.0,1.0,13.9,,0
MAR025811,1,29,1,high_school,79300.0,5.7,0,0,0,0,0,never,2.8,0.0,2.0,6.2,5.6,5.83,1.0,6.0,12.8,,0
MAR025812,1,32,5,bachelors,194200.0,3.1,0,1,0,0,1,monthly,7.8,6.5,5.7,5.4,2.6,1.09,3.0,2.0,5.6,5.6,1
MAR025813,1,34,7,some_college,144900.0,2.6,1,1,0,0,0,rarely,4.9,5.4,8.1,4.3,6.5,2.62,1.0,5.0,17.2,,0
MAR025814,1,26,1,bachelors,60600.0,6.5,1,1,0,0,0,never,5.7,6.1,6.4,5.1,4.4,1.94,1.0,5.0,11.4,11.4,1
MAR025815,1,34,3,bachelors,117000.0,4.6,1,1,0,0,4,monthly,4.2,3.0,6.0,3.6,9.4,1.73,1.0,3.0,9.1,,0
MAR025816,2,26,0,some_college,38500.0,8.5,1,1,0,0,2,never,7.4,1.4,8.0,3.5,7.3,4.47,3.0,4.0,6.5,6.5,1
MAR025817,1,28,2,graduate,106900.0,5.6,1,1,0,0,4,monthly,3.1,2.9,3.9,4.2,5.9,1.54,2.0,0.0,4.7,4.7,1
MAR025818,1,29,2,graduate,412900.0,0.3,1,1,1,0,0,rarely,5.5,1.2,7.3,0.9,5.4,4.39,2.0,4.0,7.2,,0
MAR025819,1,23,6,less_than_hs,31400.0,8.1,1,1,0,0,3,rarely,2.8,2.5,3.8,5.1,2.8,1.09,3.0,2.0,18.1,18.1,1
MAR025820,1,22,0,bachelors,52600.0,6.3,1,1,1,0,2,rarely,4.3,5.2,5.7,10.0,1.3,2.42,5.0,3.0,5.8,5.8,1
MAR025821,1,23,5,high_school,50100.0,10.0,0,1,0,0,1,monthly,3.1,0.4,4.8,4.0,4.3,6.28,4.0,1.0,7.9,,0
MAR025822,1,35,7,bachelors,75500.0,4.6,0,0,1,0,0,rarely,5.2,2.5,5.9,6.1,3.8,1.8,2.0,3.0,2.2,,0
MAR025823,2,34,3,high_school,142800.0,4.3,1,1,0,1,1,monthly,8.0,3.0,6.2,10.0,1.0,1.85,1.0,3.0,11.5,11.5,1
MAR025824,3,47,2,graduate,96600.0,3.0,0,1,0,0,1,rarely,7.4,5.0,5.6,4.5,4.1,1.82,0.0,2.0,5.2,5.2,1
MAR025825,1,24,4,graduate,208500.0,6.6,1,1,0,0,2,never,6.6,0.0,4.3,4.7,4.4,9.61,2.0,5.0,4.7,4.7,1
MAR025826,1,18,2,graduate,160300.0,3.0,1,1,0,0,2,weekly,0.0,2.3,2.6,5.4,7.4,5.34,2.0,6.0,4.7,,0
MAR025827,1,27,6,some_college,41000.0,2.5,1,1,0,0,2,monthly,5.3,4.3,5.0,0.0,3.3,3.5,0.0,4.0,20.7,,0
MAR025828,1,35,3,graduate,145400.0,7.5,1,1,0,0,3,weekly,5.7,2.9,3.0,2.0,3.9,1.13,3.0,1.0,8.2,,0
MAR025829,1,32,6,bachelors,47400.0,5.9,1,0,0,0,3,never,3.1,0.0,7.1,0.2,6.1,4.11,3.0,2.0,11.0,,0
MAR025830,2,29,3,high_school,85200.0,4.4,0,0,0,1,1,never,3.2,2.3,2.2,3.3,9.8,2.67,1.0,5.0,46.8,,0
MAR025831,1,25,7,some_college,47800.0,8.8,0,1,0,1,3,weekly,9.2,7.0,10.0,7.5,4.8,2.75,5.0,3.0,10.7,10.7,1
MAR025832,3,33,4,bachelors,163300.0,6.9,0,1,1,0,2,weekly,6.3,8.4,7.6,6.0,2.5,1.66,3.0,0.0,5.4,5.4,1
MAR025833,1,27,1,bachelors,130500.0,5.2,1,0,0,0,1,monthly,3.2,4.1,4.6,4.1,5.6,9.13,5.0,2.0,13.2,,0
MAR025834,1,24,3,graduate,129700.0,2.7,0,0,0,0,2,rarely,1.7,2.4,5.7,0.0,7.4,8.53,5.0,6.0,6.6,,0
MAR025835,1,31,1,high_school,84600.0,8.5,0,0,0,0,0,weekly,2.5,3.6,6.1,3.4,3.2,5.44,2.0,4.0,3.9,,0
MAR025836,1,21,0,bachelors,207800.0,9.6,0,1,1,0,1,weekly,3.3,5.2,1.1,6.6,8.0,3.3,4.0,3.0,5.5,5.5,1
MAR025837,1,27,2,some_college,97800.0,4.9,0,0,0,1,1,never,2.8,0.0,2.0,0.6,10.0,3.8,0.0,5.0,15.3,,0
MAR025838,1,38,10,bachelors,85000.0,6.1,1,0,0,0,2,rarely,6.4,2.3,10.0,6.6,2.8,1.42,3.0,3.0,6.9,,0
MAR025839,1,18,1,less_than_hs,122100.0,1.5,1,1,0,0,1,weekly,7.2,2.1,4.4,0.6,5.2,4.23,1.0,4.0,10.5,,0
MAR025840,2,41,5,high_school,18700.0,5.7,1,1,1,1,3,rarely,4.6,0.8,7.0,2.4,6.0,3.13,2.0,5.0,6.6,6.6,1
MAR025841,1,25,1,some_college,146700.0,6.0,0,1,1,0,3,monthly,5.2,4.4,7.1,4.5,3.7,4.59,0.0,5.0,4.0,4.0,1
MAR025842,1,19,2,graduate,97700.0,5.4,1,0,0,0,2,never,1.8,4.0,6.4,3.1,5.9,2.62,0.0,2.0,19.4,19.4,1
MAR025843,1,38,1,graduate,60300.0,3.5,1,1,0,0,1,monthly,5.5,6.1,2.4,2.8,6.7,5.9,2.0,7.0,11.1,,0
MAR025844,1,25,5,bachelors,162500.0,5.4,0,0,0,0,4,rarely,3.1,0.0,4.5,5.1,2.4,1.62,5.0,1.0,7.0,7.0,1
MAR025845,1,30,4,bachelors,43900.0,6.2,0,1,0,0,1,rarely,7.7,5.1,3.0,4.3,4.6,1.19,1.0,0.0,9.8,9.8,1
MAR025846,1,39,1,high_school,42300.0,6.5,0,0,0,0,1,monthly,4.0,1.1,7.1,0.6,4.6,5.49,2.0,5.0,5.9,,0
MAR025847,1,20,2,graduate,73400.0,9.9,1,0,0,0,1,weekly,8.4,3.5,5.1,6.4,4.4,2.65,3.0,2.0,2.1,2.1,1
MAR025848,1,23,5,graduate,58500.0,8.0,1,1,0,0,0,monthly,4.8,5.8,1.5,4.1,5.1,2.68,2.0,6.0,2.5,,0
MAR025849,1,24,6,high_school,103100.0,7.4,1,1,1,1,0,rarely,6.3,5.8,7.0,4.7,4.6,1.7,3.0,2.0,7.8,7.8,1
MAR025850,1,26,3,high_school,24600.0,8.7,1,0,0,0,2,rarely,3.5,0.7,5.0,5.8,6.7,1.41,3.0,3.0,19.5,,0
MAR025851,1,28,3,bachelors,173900.0,0.5,1,0,0,0,1,never,7.5,5.7,4.9,8.3,3.4,5.96,5.0,2.0,8.8,,0
MAR025852,1,25,5,less_than_hs,177100.0,6.0,0,1,0,0,3,rarely,5.5,4.7,5.9,7.2,6.2,4.89,0.0,4.0,16.3,16.3,1
MAR025853,1,21,6,graduate,51500.0,4.6,1,0,1,0,1,never,4.6,4.0,7.3,0.5,2.2,1.02,1.0,3.0,12.8,,0
MAR025854,2,38,6,some_college,85500.0,6.6,1,0,0,0,1,monthly,2.7,4.5,6.6,3.6,4.0,6.72,1.0,4.0,5.1,,0
MAR025855,1,28,5,less_than_hs,120400.0,2.7,1,1,0,0,3,rarely,4.1,3.1,8.4,2.0,7.2,5.39,4.0,1.0,5.8,5.8,1
MAR025856,1,34,1,high_school,180000.0,4.8,1,1,0,0,2,never,9.7,0.6,4.6,3.7,1.5,8.49,3.0,1.0,2.8,2.8,1
MAR025857,1,29,2,high_school,143600.0,4.6,1,0,0,0,3,never,6.5,3.4,4.2,4.0,3.7,3.76,5.0,3.0,23.7,,0
MAR025858,1,41,1,some_college,94200.0,7.4,1,1,1,1,1,never,4.8,1.5,3.5,3.4,7.7,2.46,1.0,2.0,2.8,,0
MAR025859,1,30,7,some_college,41300.0,5.1,1,1,0,1,1,rarely,1.5,3.6,5.1,8.3,7.1,2.13,4.0,3.0,4.3,4.3,1
MAR025860,1,30,6,graduate,109000.0,5.9,1,0,1,0,0,rarely,3.5,5.2,4.8,0.5,8.4,7.81,1.0,2.0,4.9,,0
MAR025861,1,31,1,bachelors,130100.0,6.7,1,1,0,0,2,never,7.8,5.1,8.1,4.0,6.6,1.79,3.0,3.0,2.7,2.7,1
MAR025862,1,27,3,some_college,85300.0,9.1,1,0,0,1,0,weekly,8.8,2.6,5.5,3.6,5.0,1.43,2.0,2.0,4.5,4.5,1
MAR025863,1,21,3,high_school,77000.0,4.9,1,0,0,0,2,weekly,0.8,5.0,5.0,4.1,5.7,5.03,6.0,3.0,11.3,11.3,1
MAR025864,1,27,7,graduate,168200.0,5.4,0,1,0,0,2,never,2.5,4.8,4.3,4.6,6.2,1.88,4.0,0.0,7.5,,0
MAR025865,2,25,4,high_school,121400.0,8.0,1,0,0,0,1,monthly,5.0,7.9,8.3,9.0,6.4,0.84,6.0,1.0,5.0,5.0,1
MAR025866,1,23,1,bachelors,112100.0,0.2,1,1,0,0,3,rarely,4.4,0.0,3.3,6.6,6.3,3.48,3.0,5.0,13.7,,0
MAR025867,3,32,2,graduate,137600.0,3.2,1,1,1,0,2,never,1.3,1.6,6.8,1.8,7.1,4.28,2.0,7.0,9.4,,0
MAR025868,1,16,3,some_college,152700.0,3.4,0,1,0,1,1,never,6.0,0.0,1.6,0.0,5.7,3.64,3.0,2.0,8.7,8.7,1
MAR025869,1,27,3,bachelors,47500.0,8.0,1,1,0,0,0,never,6.9,3.3,4.2,5.8,0.0,5.9,2.0,2.0,8.6,8.6,1
MAR025870,1,16,3,some_college,55300.0,5.3,1,1,0,0,1,never,2.4,7.2,8.9,2.8,3.3,4.3,1.0,4.0,10.5,10.5,1
MAR025871,1,23,0,high_school,94600.0,3.7,0,0,0,1,1,never,1.4,0.0,4.8,4.8,8.0,2.29,2.0,3.0,19.5,,0
MAR025872,1,29,0,high_school,48100.0,8.2,1,1,0,0,1,rarely,3.7,2.3,4.6,4.1,6.0,4.5,1.0,1.0,3.3,,0
